variable,dummyVariable,typeEnd,databaseStart,variableStart,typeStart,recEnd,numValidCat,catLabel,catLabelLong,units,recStart,catStartLabel,variableStartShortLabel,variableStartLabel,notes
insample,insample_cat2_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[agegroup2079, highbp14090_adj, prs_11]",N/A,2,2,No,No,N/A,N/A,N/A,Study inclusion status,Included in study sample,
insample,insample_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[agegroup2079, highbp14090_adj, prs_11]",N/A,NA::b,2,missing,missing,N/A,N/A,N/A,Study inclusion status,Included in study sample,
lab_alkp,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_alkp],cont,copy,N/A,Lab result,Lab result,U/L,"[16, 145]",Lab result ,Alkaline phosphatase,Alkaline phosphatase (U/L),
lab_alkp,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_alkp],cont,NA::a,N/A,not applicable,not applicable,U/L,"[9994, 9996]","Greater than upper analytical range (9994), Less than limit of detection (9995), Valid skip (9996)",Alkaline phosphatase,Alkaline phosphatase (U/L),
lab_alkp,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_alkp],cont,NA::b,N/A,missing,missing,U/L,"[9997, 9999]",Don't know (9997); Refusal (9998); Not stated (9999),Alkaline phosphatase,Alkaline phosphatase (U/L),
lab_alkp,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_alkp],cont,NA::b,N/A,missing,missing,U/L,else,else,Alkaline phosphatase,Alkaline phosphatase (U/L),
lab_alt,N/A,cont,"cycle1, cycle2, cycle4, cycle6",[lab_alt],cont,copy,N/A,Lab result,Lab result,U/L,"[5, 370]",Lab result ,Alanine aminotransferase,Alanine aminotransferase (ALT) (U/L),
lab_alt,N/A,cont,"cycle1, cycle2, cycle4, cycle6",[lab_alt],cont,NA::a,N/A,not applicable,not applicable,U/L,"[9994, 9996]","Greater than upper analytical range (9994), Less than limit of detection (9995), Valid skip (9996)",Alanine aminotransferase,Alanine aminotransferase (ALT) (U/L),
lab_alt,N/A,cont,"cycle1, cycle2, cycle4, cycle6",[lab_alt],cont,NA::b,N/A,missing,missing,U/L,"[9997, 9999]",Don't know (9997); Refusal (9998); Not stated (9999),Alanine aminotransferase,Alanine aminotransferase (ALT) (U/L),
lab_alt,N/A,cont,"cycle1, cycle2, cycle4, cycle6",[lab_alt],cont,NA::b,N/A,missing,missing,U/L,else,else,Alanine aminotransferase,Alanine aminotransferase (ALT) (U/L),
lab_bcre,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_bcre],cont,copy,N/A,Lab result,Lab result,µmol/L,"[14, 785]",Lab result ,Blood creatine,"Blood creatinine (µmol/L)	",
lab_bcre,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_bcre],cont,NA::a,N/A,not applicable,not applicable,µmol/L,"[9994, 9996]","Greater than upper analytical range (9994), Less than limit of detection (9995), Valid skip (9996)",Blood creatine,"Blood creatinine (µmol/L)	",
lab_bcre,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_bcre],cont,NA::b,N/A,missing,missing,µmol/L,"[9997, 9999]",Don't know (9997); Refusal (9998); Not stated (9999),Blood creatine,"Blood creatinine (µmol/L)	",
lab_bcre,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_bcre],cont,NA::b,N/A,missing,missing,µmol/L,else,else,Blood creatine,"Blood creatinine (µmol/L)	",
lab_bpb,N/A,cont,"cycle1, cycle2",[lab_bpb],cont,copy,N/A,Lab result,Lab result,µmol/L,"[0.007, 1.200]",Lab result ,Blood lead,"Blood lead (µmol/L)	",
lab_bpb,N/A,cont,"cycle1, cycle2",[lab_bpb],cont,NA::a,N/A,not applicable,not applicable,µmol/L,"[9.9994, 9.9996]","Greater than upper analytical range (9.9994), Less than limit of detection (9.9995), Valid skip (9.9996)",Blood lead,"Blood lead (µmol/L)	",
lab_bpb,N/A,cont,"cycle1, cycle2",[lab_bpb],cont,NA::b,N/A,missing,missing,µmol/L,"[9.9997, 9.9999]",Don't know (9.9997); Refusal (9.9998); Not stated (9.9999),Blood lead,"Blood lead (µmol/L)	",
lab_bpb,N/A,cont,"cycle1, cycle2",[lab_bpb],cont,NA::b,N/A,missing,missing,µmol/L,else,else,Blood lead,"Blood lead (µmol/L)	",
lab_ca,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ca],cont,copy,N/A,Lab result,Lab result,mmol/L,"[2.08, 2.88]",Lab result ,Calcium,Calcium (total) (mmol/L),
lab_ca,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ca],cont,NA::a,N/A,not applicable,not applicable,mmol/L,"[9.94, 9.96]","Greater than upper analytical range (9.9994), Less than limit of detection (9.9995), Valid skip (9.9996)",Calcium,Calcium (total) (mmol/L),
lab_ca,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ca],cont,NA::b,N/A,missing,missing,mmol/L,"[9.97, 9.99]",Don't know (9.9997); Refusal (9.9998); Not stated (9.9999),Calcium,Calcium (total) (mmol/L),
lab_ca,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ca],cont,NA::b,N/A,missing,missing,mmol/L,else,else,Calcium,Calcium (total) (mmol/L),
lab_chol,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_chol],cont,copy,N/A,Lab result,Lab result,mmol/L,"[1.88, 13.58]",Lab result ,Total cholesterol,Total cholesterol (mmol/L),
lab_chol,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_chol],cont,NA::a,N/A,not applicable,not applicable,mmol/L,"[99.94, 99.96]","Greater than upper analytical range (99.94), Less than limit of detection (99.95), Valid skip (99.96)",Total cholesterol,Total cholesterol (mmol/L),
lab_chol,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_chol],cont,NA::b,N/A,missing,missing,mmol/L,"[99.97, 99.99]",Don't know (99.97); Refusal (99.98); Not stated (99.99),Total cholesterol,Total cholesterol (mmol/L),
lab_chol,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_chol],cont,NA::b,N/A,missing,missing,mmol/L,else,else,Total cholesterol,Total cholesterol (mmol/L),
lab_ggt,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ggt],cont,copy,N/A,Lab result,Lab result,U/L,"[5, 698]",Lab result ,Gamma-glutamyltransferase,Gamma-glutamyltransferase (GGT) (U/L),
lab_ggt,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ggt],cont,NA::a,N/A,not applicable,not applicable,U/L,"[9994, 9996]","Greater than upper analytical range (99.94), Less than limit of detection (99.95), Valid skip (99.96)",Gamma-glutamyltransferase,Gamma-glutamyltransferase (GGT) (U/L),
lab_ggt,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ggt],cont,NA::b,N/A,missing,missing,U/L,"[9997, 9999]",Don't know (9997); Refusal (9998); Not stated (9999),Gamma-glutamyltransferase,Gamma-glutamyltransferase (GGT) (U/L),
lab_ggt,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_ggt],cont,NA::b,N/A,missing,missing,U/L,else,else,Gamma-glutamyltransferase,Gamma-glutamyltransferase (GGT) (U/L),
lab_hba1,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hba1],cont,copy,N/A,Lab result,Lab result,N/A,"[0.041, 0.130]",Lab result ,Hemoglobin A1c level,Glycated hemoglobin A1c (HbA1c),
lab_hba1,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hba1],cont,NA::a,N/A,not applicable,not applicable,N/A,"[9.994, 9.996]","Greater than upper analytical range (9.994), Less than limit of detection (9.995), Valid skip (9.996)",Hemoglobin A1c level,Glycated hemoglobin A1c (HbA1c),
lab_hba1,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hba1],cont,NA::b,N/A,missing,missing,N/A,"[9.997, 9.999]",Don't know (9.997); Refusal (9.998); Not stated (9.999),Hemoglobin A1c level,Glycated hemoglobin A1c (HbA1c),
lab_hba1,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hba1],cont,NA::b,N/A,missing,missing,N/A,else,else,Hemoglobin A1c level,Glycated hemoglobin A1c (HbA1c),
lab_hdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hdl],cont,copy,N/A,Lab result,Lab result,mmol/L,"[0.49, 3.74]",Lab result ,HDL cholesterol,High-density lipoprotein cholesterol (HDL) (mmol/L),
lab_hdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hdl],cont,NA::a,N/A,not applicable,not applicable,mmol/L,"[9.94, 9.96]","Greater than upper analytical range (9.94), Less than limit of detection (9.95), Valid skip (9.96)",HDL cholesterol,High-density lipoprotein cholesterol (HDL) (mmol/L),
lab_hdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hdl],cont,NA::b,N/A,missing,missing,mmol/L,"[9.97, 9.99]",Don't know (9.97); Refusal (9.98); Not stated (9.99),HDL cholesterol,High-density lipoprotein cholesterol (HDL) (mmol/L),
lab_hdl,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[lab_hdl],cont,NA::b,N/A,missing,missing,mmol/L,else,else,HDL cholesterol,High-density lipoprotein cholesterol (HDL) (mmol/L),
lab_una,N/A,cont,"cycle5, cycle6",[lab_una],cont,copy,N/A,Lab result,Lab result,mmol/L,"[5, 380]",Lab result ,Urinary sodium excretion,Sodium (mmol/L) - MEC urine,
lab_una,N/A,cont,"cycle5, cycle6",[lab_una],cont,NA::a,N/A,not applicable,not applicable,mmol/L,"[994, 996]","Greater than upper analytical range (994), Less than limit of detection (995), Valid skip (996)",Urinary sodium excretion,Sodium (mmol/L) - MEC urine,
lab_una,N/A,cont,"cycle5, cycle6",[lab_una],cont,NA::b,N/A,missing,missing,mmol/L,"[997, 999]",Don't know (997); Refusal (998); Not stated (999),Urinary sodium excretion,Sodium (mmol/L) - MEC urine,
lab_una,N/A,cont,"cycle5, cycle6",[lab_una],cont,NA::b,N/A,missing,missing,mmol/L,else,else,Urinary sodium excretion,Sodium (mmol/L) - MEC urine,
lab_vids,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lab_vitd, cycle2::lab_vitd, [lab_vids]",cont,copy,N/A,Lab result,Lab result,nmol/L,"[8.4, 291.9]",Lab result ,Vitamin D,Vitamin D [25(OH)] (nmol/L),
lab_vids,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lab_vitd, cycle2::lab_vitd, [lab_vids]",cont,NA::a,N/A,not applicable,not applicable,nmol/L,"[999.4, 999.6]","Greater than upper analytical range (994), Less than limit of detection (995), Valid skip (996)",Vitamin D,Vitamin D [25(OH)] (nmol/L),
lab_vids,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lab_vitd, cycle2::lab_vitd, [lab_vids]",cont,NA::b,N/A,missing,missing,nmol/L,"[999.7, 99.99]",Don't know (997); Refusal (998); Not stated (999),Vitamin D,Vitamin D [25(OH)] (nmol/L),
lab_vids,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lab_vitd, cycle2::lab_vitd, [lab_vids]",cont,NA::b,N/A,missing,missing,nmol/L,else,else,Vitamin D,Vitamin D [25(OH)] (nmol/L),
lafcoc16,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbf_soc, cycle2:lbf_soc, cycle3::lafcso01, cycle4::lafcoc11,[lafcoc16]",cont,copy,N/A,NOC,NOC,N/A,"[12, 9619]",National Occupational Classification (NOC) 2016,Occupation classification,National Occupational Classification - Statistics (NOC-S) 2016,
lafcoc16,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbf_soc, cycle2:lbf_soc, cycle3::lafcso01, cycle4::lafcoc11,[lafcoc16]",cont,NA::a,N/A,not applicable,not applicable,N/A,996,Valid skip,Occupation classification,National Occupational Classification - Statistics (NOC-S) 2016,
lafcoc16,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbf_soc, cycle2:lbf_soc, cycle3::lafcso01, cycle4::lafcoc11,[lafcoc16]",cont,NA::b,N/A,missing,missing,N/A,"[997, 999]",Don't know (997); Refusal (998); Not stated (999),Occupation classification,National Occupational Classification - Statistics (NOC-S) 2016,
lafcoc16,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbf_soc, cycle2:lbf_soc, cycle3::lafcso01, cycle4::lafcoc11,[lafcoc16]",cont,NA::b,N/A,missing,missing,N/A,else,else,Occupation classification,National Occupational Classification - Statistics (NOC-S) 2016,
lafdwsl,lafdwsl_cat5_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,1,5,Worked,Worked,N/A,1,Had a job - at work last week,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,2,5,Temporary / seasonal layoff,Temporary / seasonal layoff,N/A,2,Had a job - temporary / seasonal layoff,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_3,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,3,5,Absent,Absent,N/A,3,Had a job - absent for some other reason,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_4,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,4,5,Unemployed and searching,Unemployed and searching,N/A,4,No job - looked for past 4 weeks,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_5,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,5,5,Unemployed and not searching,Unemployed and not searching,N/A,5,No job - did not look over past 4 weeks,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_NA::a,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,NA::a,5,not applicable,not applicable,N/A,96,Valid skip,Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,NA::b,5,missing,missing,N/A,"[97, 99]",Don't know (997); Refusal (998); Not stated (999),Working status,Working status last week (6 groups) - (D),
lafdwsl,lafdwsl_cat5_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdwsl, cycle2::lbfdwsl, [lafdwsl]",cat,NA::b,5,missing,missing,N/A,else,else,Working status,Working status last week (6 groups) - (D),
lmh_016,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdhpw, cycle2::lbfdhpw, cycle3::lfh_16, cycle4::lfh_16, [lmh_016]",cont,copy,N/A,Hours,Hours,hours/week,"[0.0, 128.0]",Hours,Working hours,Number of hours worked per week,
lmh_016,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdhpw, cycle2::lbfdhpw, cycle3::lfh_16, cycle4::lfh_16, [lmh_016]",cont,NA::a,N/A,not applicable,not applicable,hours/week,999.6,Valid skip,Working hours,Number of hours worked per week,Assigned 0 hours who reported not working.
lmh_016,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdhpw, cycle2::lbfdhpw, cycle3::lfh_16, cycle4::lfh_16, [lmh_016]",cont,NA::b,N/A,missing,missing,hours/week,"[999.7, 999.9]",Don't know (999.7); Refusal (999.8); Not stated (999.9),Working hours,Number of hours worked per week,
lmh_016,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::lbfdhpw, cycle2::lbfdhpw, cycle3::lfh_16, cycle4::lfh_16, [lmh_016]",cont,NA::b,N/A,missing,missing,hours/week,else,else,Working hours,Number of hours worked per week,
low_drink_score,N/A,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,Func::low_drink_score_fun,N/A,N/A,N/A,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score,low_drink_score_cat4_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,1,4,Non-drinker,Low risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score,low_drink_score_cat4_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,2,4,Light drinker,Marginal risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score,low_drink_score_cat4_3,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,3,4,Moderate drinker,Medium risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score,low_drink_score_cat4_4,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,4,4,Heavy drinker,High risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score,low_drink_score_cat4_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky]",N/A,NA::b,4,missing,missing,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score ,
low_drink_score1,N/A,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,Func::low_drink_score_fun1,N/A,N/A,N/A,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
low_drink_score1,low_drink_score1_cat5_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,1,4,Never drank,Low risk - never drank,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
low_drink_score1,low_drink_score1_cat5_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,2,4,Former drinker,Low risk - former drinker,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
low_drink_score1,low_drink_score1_cat5_3,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,3,4,Light drinker,Marginal risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
low_drink_score1,low_drink_score1_cat5_4,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,4,4,Moderate to heavy drinker,High risk,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
low_drink_score1,low_drink_score1_cat5_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","DerivedVar::[clc_sex, alc_11, alcdwky, alc_17]",N/A,NA::b,4,missing,missing,N/A,N/A,N/A,Alcohol consumption level,Low risk drinking score - former/never drinking categories,
married,married_cat3_1,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,1,3,Married or common-law,Married or common-law,N/A,"[1, 2]",Married or common-law,Marital status,Marital status (3 groups),
married,married_cat3_2,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,2,3,"Widowed, separated, or divorced","Widowed, separated, or divorced",N/A,"[3, 5]","Widowed, separated, or divorced",Marital status,Marital status (3 groups),
married,married_cat3_3,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,3,3,Single,Single and never married,N/A,6,Single and never married,Marital status,Marital status (3 groups),
married,married_cat2_NA::a,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,NA::a,3,not applicable,not applicable,N/A,96,Valid skip,Marital status,Marital status (3 groups),
married,married_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,NA::b,3,missing,missing,N/A,"[97, 99]",Don't know (97); Refusal (98); Not stated (99),Marital status,Marital status (3 groups),
married,married_cat2_NA::b,cat,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6",[dhh_ms],cat,NA::b,3,missing,missing,N/A,else,else,Marital status,Marital status (3 groups),
mdcd04y,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::mdcd11y, cycle2::mdcd11y,[mdcd04y]",cont,copy,N/A,Number of times,Number of times,times/year,"[0, 2920]",Number of times,Milk consumption in year,Drinks or uses milk or flavoured milk - times per year - (D),
mdcd04y,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::mdcd11y, cycle2::mdcd11y,[mdcd04y]",cont,NA::a,N/A,not applicable,not applicable,times/year,9996,Valid skip,Milk consumption in year,Drinks or uses milk or flavoured milk - times per year - (D),
mdcd04y,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::mdcd11y, cycle2::mdcd11y,[mdcd04y]",cont,NA::b,N/A,missing,missing,times/year,"[9997, 9999]",Don't know (9997); Refusal (9998); Not stated (9999),Milk consumption in year,Drinks or uses milk or flavoured milk - times per year - (D),
mdcd04y,N/A,cont,"cycle1, cycle2, cycle3, cycle4, cycle5, cycle6","cycle1::mdcd11y, cycle2::mdcd11y,[mdcd04y]",cont,NA::b,N/A,missing,missing,times/year,else,else,Milk consumption in year,Drinks or uses milk or flavoured milk - times per year - (D),
meucatc,N/A,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[meucatc],cat,copy,N/A,ATC,ATC,N/A,else,ATC,Prescription medication - ATC,Anatomical Therapeutic Chemical (ATC) classification,
meucatc,N/A,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[meucatc],cat,NA::a,N/A,not applicable,not applicable,N/A,9999996,Valid skip,Prescription medication - ATC,Anatomical Therapeutic Chemical (ATC) classification,
meucatc,N/A,cat,"cycle3_meds, cycle4_meds, cycle5_meds, cycle6_meds",[meucatc],cat,NA::b,N/A,missing,missing,N/A,"[9999997, 9999999]",Don't know (9999997); Refusal (9999998); Not stated (9999999),Prescription medication - ATC,Anatomical Therapeutic Chemical (ATC) classification,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,1,N/A,Today,Today,N/A,1,Today,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,2,N/A,Yesterday,Yesterday,N/A,2,Yesterday,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,3,N/A,Within the last week,Within the last week,N/A,3,Within the last week,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,4,,Within the last month,Within the last month,N/A,4,Within the last month,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,5,,More than a month ago,More than a month ago,N/A,5,More than a month ago,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,NA::a,,not applicable,not applicable,N/A,6,Valid skip,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,NA::b,,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),First prescription medication - time last taken,First prescription medication - time last taken,
mhr_101b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_101b],cat,NA::b,,missing,missing,N/A,else,else,First prescription medication - time last taken,First prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,1,N/A,Today,Today,N/A,1,Today,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,2,N/A,Yesterday,Yesterday,N/A,2,Yesterday,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,3,N/A,Within the last week,Within the last week,N/A,3,Within the last week,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,4,,Within the last month,Within the last month,N/A,4,Within the last month,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,5,,More than a month ago,More than a month ago,N/A,5,More than a month ago,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,NA::a,,not applicable,not applicable,N/A,6,Valid skip,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,NA::b,,missing,missing,N/A,"[7, 9]",Don't know (7); Refusal (8); Not stated (9),Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_102b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_102b],cat,NA::b,,missing,missing,N/A,else,else,Second prescription medication - time last taken,Second prescription medication - time last taken,
mhr_103b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_103b],cat,1,N/A,Today,Today,N/A,1,Today,Third prescription medication - time last taken,Third prescription medication - time last taken,
mhr_103b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_103b],cat,2,N/A,Yesterday,Yesterday,N/A,2,Yesterday,Third prescription medication - time last taken,Third prescription medication - time last taken,
mhr_103b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_103b],cat,3,N/A,Within the last week,Within the last week,N/A,3,Within the last week,Third prescription medication - time last taken,Third prescription medication - time last taken,
mhr_103b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_103b],cat,4,,Within the last month,Within the last month,N/A,4,Within the last month,Third prescription medication - time last taken,Third prescription medication - time last taken,
mhr_103b,N/A,cat,"cycle1_meds, cycle2_meds",[mhr_103b],cat,5,,More than a month ago,More than a month ago,N/A,5,More than a month ago,Third prescription medication - time last taken,Third prescription medication - time last taken,
